 0.00000E+00 9.00000E+00    2251 4.00000E-03
 Log T         HIci          HeIci         HeIIci        HIIrcA        HeIIrcA       HeIIIrcA      HIIrcB        HeIIrcB       HeIIIrcB      HeDrc         HIIrccA       HeIIrccA      HeIIIrccA     HIIrccB       HeIIrccB      HeIIIrccB     HeDrcc        HIcic         HeIcic        HeIIcic       He23cic       HIcec         HeIcec        HeIIcec       
               hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         hui97         cen92         cen92         cen92         cen92         
 4.72400E+00   7.61383E-10   2.56500E-11   9.19632E-15   1.20754E-13   1.42004E-13   7.02169E-13   5.77527E-14   7.49306E-14   4.09116E-13   2.14022E-14   6.01480E-25   1.03845E-24   1.56446E-23   2.21009E-25   5.47953E-25   7.68320E-24   1.39955E-24   1.65887E-20   1.01048E-21   8.01828E-25   1.62806E-28   4.64713E-20   6.55471E-28   5.58503E-23
 4.72800E+00   7.85903E-10   2.71099E-11   1.03031E-14   1.19848E-13   1.41151E-13   6.97477E-13   5.72377E-14   7.44148E-14   4.05906E-13   2.29301E-14   6.01902E-25   1.04176E-24   1.56753E-23   2.20715E-25   5.49216E-25   7.68464E-24   1.49946E-24   1.71230E-20   1.06799E-21   8.98331E-25   1.63799E-28   4.73411E-20   6.54675E-28   6.02836E-23
 4.73200E+00   8.11006E-10   2.86398E-11   1.15315E-14   1.18947E-13   1.40304E-13   6.92812E-13   5.67268E-14   7.39025E-14   4.02718E-13   2.45487E-14   6.02317E-25   1.04509E-24   1.57059E-23   2.20419E-25   5.50482E-25   7.68601E-24   1.60531E-24   1.76699E-20   1.12826E-21   1.00544E-24   1.64783E-28   4.82178E-20   6.53864E-28   6.50195E-23
 4.73600E+00   8.36698E-10   3.02424E-11   1.28936E-14   1.18053E-13   1.39461E-13   6.88176E-13   5.62200E-14   7.33938E-14   3.99553E-13   2.62622E-14   6.02726E-25   1.04842E-24   1.57364E-23   2.20121E-25   5.51751E-25   7.68731E-24   1.71735E-24   1.82297E-20   1.19139E-21   1.12419E-24   1.65758E-28   4.91014E-20   6.53036E-28   7.00749E-23
 4.74000E+00   8.62988E-10   3.19204E-11   1.44022E-14   1.17165E-13   1.38624E-13   6.83568E-13   5.57173E-14   7.28886E-14   3.96411E-13   2.80747E-14   6.03130E-25   1.05177E-24   1.57670E-23   2.19821E-25   5.53023E-25   7.68853E-24   1.83588E-24   1.88025E-20   1.25750E-21   1.25573E-24   1.66723E-28   4.99916E-20   6.52192E-28   7.54673E-23
 4.74400E+00   8.89882E-10   3.36765E-11   1.60717E-14   1.16283E-13   1.37791E-13   6.78987E-13   5.52187E-14   7.23868E-14   3.93290E-13   2.99904E-14   6.03527E-25   1.05513E-24   1.57974E-23   2.19519E-25   5.54298E-25   7.68969E-24   1.96115E-24   1.93884E-20   1.32668E-21   1.40129E-24   1.67678E-28   5.08885E-20   6.51333E-28   8.12147E-23
 4.74800E+00   9.17388E-10   3.55136E-11   1.79173E-14   1.15406E-13   1.36964E-13   6.74434E-13   5.47242E-14   7.18885E-14   3.90191E-13   3.20139E-14   6.03919E-25   1.05849E-24   1.58278E-23   2.19215E-25   5.55575E-25   7.69078E-24   2.09347E-24   1.99877E-20   1.39905E-21   1.56221E-24   1.68624E-28   5.17918E-20   6.50458E-28   8.73362E-23
 4.75200E+00   9.45513E-10   3.74346E-11   1.99557E-14   1.14536E-13   1.36141E-13   6.69909E-13   5.42336E-14   7.13936E-14   3.87114E-13   3.41495E-14   6.04304E-25   1.06187E-24   1.58582E-23   2.18909E-25   5.56856E-25   7.69179E-24   2.23312E-24   2.06005E-20   1.47473E-21   1.73994E-24   1.69560E-28   5.27014E-20   6.49569E-28   9.38512E-23
 4.75600E+00   9.74264E-10   3.94425E-11   2.22048E-14   1.13671E-13   1.35323E-13   6.65411E-13   5.37470E-14   7.09021E-14   3.84059E-13   3.64018E-14   6.04684E-25   1.06526E-24   1.58886E-23   2.18601E-25   5.58140E-25   7.69273E-24   2.38041E-24   2.12269E-20   1.55383E-21   1.93604E-24   1.70487E-28   5.36172E-20   6.48664E-28   1.00780E-22
 4.76000E+00   1.00365E-09   4.15403E-11   2.46842E-14   1.12812E-13   1.34511E-13   6.60941E-13   5.32644E-14   7.04141E-14   3.81026E-13   3.87755E-14   6.05057E-25   1.06866E-24   1.59188E-23   2.18291E-25   5.59426E-25   7.69361E-24   2.53563E-24   2.18671E-20   1.63647E-21   2.15221E-24   1.71403E-28   5.45390E-20   6.47744E-28   1.08143E-22
 4.76400E+00   1.03367E-09   4.37311E-11   2.74147E-14   1.11959E-13   1.33703E-13   6.56497E-13   5.27857E-14   6.99293E-14   3.78014E-13   4.12753E-14   6.05424E-25   1.07207E-24   1.59491E-23   2.17980E-25   5.60716E-25   7.69440E-24   2.69910E-24   2.25213E-20   1.72278E-21   2.39029E-24   1.72309E-28   5.54666E-20   6.46810E-28   1.15963E-22
 4.76800E+00   1.06434E-09   4.60181E-11   3.04191E-14   1.11111E-13   1.32900E-13   6.52080E-13   5.23110E-14   6.94479E-14   3.75023E-13   4.39061E-14   6.05785E-25   1.07550E-24   1.59792E-23   2.17666E-25   5.62009E-25   7.69513E-24   2.87113E-24   2.31895E-20   1.81287E-21   2.65225E-24   1.73206E-28   5.64001E-20   6.45862E-28   1.24262E-22
 4.77200E+00   1.09567E-09   4.84045E-11   3.37219E-14   1.10269E-13   1.32102E-13   6.47690E-13   5.18400E-14   6.89699E-14   3.72053E-13   4.66728E-14   6.06140E-25   1.07893E-24   1.60094E-23   2.17350E-25   5.63304E-25   7.69579E-24   3.05205E-24   2.38720E-20   1.90689E-21   2.94021E-24   1.74092E-28   5.73391E-20   6.44899E-28   1.33063E-22
 4.77600E+00   1.12765E-09   5.08937E-11   3.73492E-14   1.09433E-13   1.31309E-13   6.43327E-13   5.13730E-14   6.84951E-14   3.69105E-13   4.95803E-14   6.06489E-25   1.08237E-24   1.60394E-23   2.17033E-25   5.64603E-25   7.69637E-24   3.24218E-24   2.45689E-20   2.00495E-21   3.25648E-24   1.74967E-28   5.82835E-20   6.43922E-28   1.42389E-22
 4.78000E+00   1.16031E-09   5.34890E-11   4.13295E-14   1.08602E-13   1.30520E-13   6.38990E-13   5.09097E-14   6.80236E-14   3.66177E-13   5.26337E-14   6.06832E-25   1.08583E-24   1.60695E-23   2.16714E-25   5.65904E-25   7.69688E-24   3.44185E-24   2.52803E-20   2.10719E-21   3.60352E-24   1.75833E-28   5.92332E-20   6.42931E-28   1.52266E-22
 4.78400E+00   1.19363E-09   5.61939E-11   4.56932E-14   1.07777E-13   1.29736E-13   6.34680E-13   5.04502E-14   6.75553E-14   3.63271E-13   5.58381E-14   6.07168E-25   1.08929E-24   1.60994E-23   2.16392E-25   5.67209E-25   7.69732E-24   3.65140E-24   2.60064E-20   2.21375E-21   3.98399E-24   1.76688E-28   6.01881E-20   6.41927E-28   1.62719E-22
 4.78800E+00   1.22764E-09   5.90118E-11   5.04729E-14   1.06958E-13   1.28957E-13   6.30396E-13   4.99945E-14   6.70902E-14   3.60385E-13   5.91986E-14   6.07498E-25   1.09277E-24   1.61294E-23   2.16069E-25   5.68516E-25   7.69769E-24   3.87115E-24   2.67473E-20   2.32476E-21   4.40074E-24   1.77532E-28   6.11479E-20   6.40908E-28   1.73773E-22
 4.79200E+00   1.26233E-09   6.19464E-11   5.57037E-14   1.06143E-13   1.28183E-13   6.26137E-13   4.95425E-14   6.66284E-14   3.57519E-13   6.27206E-14   6.07822E-25   1.09626E-24   1.61592E-23   2.15744E-25   5.69827E-25   7.69798E-24   4.10147E-24   2.75032E-20   2.44037E-21   4.85682E-24   1.78366E-28   6.21126E-20   6.39877E-28   1.85456E-22
 4.79600E+00   1.29772E-09   6.50013E-11   6.14234E-14   1.05335E-13   1.27413E-13   6.21905E-13   4.90942E-14   6.61697E-14   3.54674E-13   6.64093E-14   6.08139E-25   1.09976E-24   1.61890E-23   2.15417E-25   5.71141E-25   7.69820E-24   4.34268E-24   2.82742E-20   2.56071E-21   5.35551E-24   1.79190E-28   6.30819E-20   6.38832E-28   1.97795E-22
 4.80000E+00   1.33380E-09   6.81802E-11   6.76720E-14   1.04532E-13   1.26648E-13   6.17698E-13   4.86496E-14   6.57142E-14   3.51849E-13   7.02700E-14   6.08450E-25   1.10327E-24   1.62188E-23   2.15089E-25   5.72457E-25   7.69835E-24   4.59514E-24   2.90603E-20   2.68594E-21   5.90033E-24   1.80003E-28   6.40557E-20   6.37774E-28   2.10818E-22
 4.80400E+00   1.37059E-09   7.14868E-11   7.44928E-14   1.03734E-13   1.25887E-13   6.13517E-13   4.82087E-14   6.52618E-14   3.49044E-13   7.43080E-14   6.08755E-25   1.10679E-24   1.62484E-23   2.14758E-25   5.73777E-25   7.69843E-24   4.85919E-24   2.98618E-20   2.81621E-21   6.49503E-24   1.80805E-28   6.50339E-20   6.36704E-28   2.24555E-22
 4.80800E+00   1.40808E-09   7.49250E-11   8.19317E-14   1.02942E-13   1.25131E-13   6.09361E-13   4.77714E-14   6.48126E-14   3.46260E-13   7.85287E-14   6.09054E-25   1.11032E-24   1.62781E-23   2.14426E-25   5.75100E-25   7.69843E-24   5.13520E-24   3.06788E-20   2.95166E-21   7.14364E-24   1.81596E-28   6.60162E-20   6.35620E-28   2.39034E-22
 4.81200E+00   1.44630E-09   7.84987E-11   9.00382E-14   1.02155E-13   1.24380E-13   6.05231E-13   4.73377E-14   6.43664E-14   3.43495E-13   8.29375E-14   6.09346E-25   1.11387E-24   1.63076E-23   2.14092E-25   5.76425E-25   7.69836E-24   5.42350E-24   3.15114E-20   3.09244E-21   7.85044E-24   1.82376E-28   6.70026E-20   6.34525E-28   2.54287E-22
 4.81600E+00   1.48523E-09   8.22119E-11   9.88646E-14   1.01373E-13   1.23633E-13   6.01126E-13   4.69075E-14   6.39233E-14   3.40750E-13   8.75399E-14   6.09631E-25   1.11742E-24   1.63371E-23   2.13756E-25   5.77754E-25   7.69822E-24   5.72447E-24   3.23597E-20   3.23872E-21   8.62002E-24   1.83146E-28   6.79928E-20   6.33416E-28   2.70345E-22
 4.82000E+00   1.52490E-09   8.60685E-11   1.08467E-13   1.00597E-13   1.22890E-13   5.97046E-13   4.64809E-14   6.34833E-14   3.38025E-13   9.23413E-14   6.09910E-25   1.12099E-24   1.63666E-23   2.13418E-25   5.79086E-25   7.69800E-24   6.03844E-24   3.32239E-20   3.39065E-21   9.45726E-24   1.83905E-28   6.89867E-20   6.32296E-28   2.87238E-22
 4.82400E+00   1.56529E-09   9.00727E-11   1.18905E-13   9.98254E-14   1.22152E-13   5.92991E-13   4.60578E-14   6.30463E-14   3.35319E-13   9.73471E-14   6.10183E-25   1.12457E-24   1.63960E-23   2.13078E-25   5.80421E-25   7.69771E-24   6.36578E-24   3.41040E-20   3.54840E-21   1.03674E-23   1.84652E-28   6.99842E-20   6.31164E-28   3.05000E-22
 4.82800E+00   1.60643E-09   9.42286E-11   1.30243E-13   9.90595E-14   1.21419E-13   5.88960E-13   4.56382E-14   6.26123E-14   3.32632E-13   1.02563E-13   6.10449E-25   1.12816E-24   1.64253E-23   2.12737E-25   5.81759E-25   7.69735E-24   6.70684E-24   3.50002E-20   3.71212E-21   1.13559E-23   1.85389E-28   7.09850E-20   6.30020E-28   3.23663E-22
 4.83200E+00   1.64830E-09   9.85404E-11   1.42548E-13   9.82988E-14   1.20689E-13   5.84954E-13   4.52221E-14   6.21812E-14   3.29965E-13   1.07993E-13   6.10708E-25   1.13176E-24   1.64545E-23   2.12394E-25   5.83100E-25   7.69691E-24   7.06197E-24   3.59126E-20   3.88198E-21   1.24287E-23   1.86115E-28   7.19890E-20   6.28864E-28   3.43262E-22
 4.83600E+00   1.69093E-09   1.03012E-10   1.55891E-13   9.75432E-14   1.19965E-13   5.80973E-13   4.48095E-14   6.17532E-14   3.27317E-13   1.13645E-13   6.10961E-25   1.13537E-24   1.64837E-23   2.12049E-25   5.84444E-25   7.69640E-24   7.43153E-24   3.68413E-20   4.05815E-21   1.35922E-23   1.86830E-28   7.29960E-20   6.27696E-28   3.63830E-22
 4.84000E+00   1.73430E-09   1.07649E-10   1.70350E-13   9.67928E-14   1.19244E-13   5.77016E-13   4.44002E-14   6.13281E-14   3.24689E-13   1.19522E-13   6.11208E-25   1.13899E-24   1.65128E-23   2.11702E-25   5.85791E-25   7.69581E-24   7.81586E-24   3.77863E-20   4.24080E-21   1.48528E-23   1.87533E-28   7.40059E-20   6.26518E-28   3.85402E-22
 4.84400E+00   1.77844E-09   1.12454E-10   1.86005E-13   9.60474E-14   1.18528E-13   5.73083E-13   4.39944E-14   6.09059E-14   3.22079E-13   1.25631E-13   6.11448E-25   1.14263E-24   1.65419E-23   2.11354E-25   5.87142E-25   7.69516E-24   8.21532E-24   3.87479E-20   4.43011E-21   1.62178E-23   1.88226E-28   7.50185E-20   6.25328E-28   4.08015E-22
 4.84800E+00   1.82333E-09   1.17433E-10   2.02942E-13   9.53071E-14   1.17816E-13   5.69174E-13   4.35919E-14   6.04866E-14   3.19487E-13   1.31976E-13   6.11681E-25   1.14627E-24   1.65709E-23   2.11004E-25   5.88495E-25   7.69442E-24   8.63024E-24   3.97261E-20   4.62624E-21   1.76945E-23   1.88907E-28   7.60336E-20   6.24127E-28   4.31703E-22
 4.85200E+00   1.86900E-09   1.22589E-10   2.21252E-13   9.45719E-14   1.17109E-13   5.65289E-13   4.31927E-14   6.00702E-14   3.16915E-13   1.38563E-13   6.11907E-25   1.14993E-24   1.65998E-23   2.10652E-25   5.89852E-25   7.69362E-24   9.06097E-24   4.07210E-20   4.82937E-21   1.92910E-23   1.89577E-28   7.70510E-20   6.22915E-28   4.56504E-22
 4.85600E+00   1.91543E-09   1.27928E-10   2.41031E-13   9.38417E-14   1.16405E-13   5.61428E-13   4.27969E-14   5.96567E-14   3.14361E-13   1.45396E-13   6.12127E-25   1.15360E-24   1.66286E-23   2.10298E-25   5.91212E-25   7.69274E-24   9.50784E-24   4.17327E-20   5.03969E-21   2.10155E-23   1.90236E-28   7.80707E-20   6.21692E-28   4.82455E-22
 4.86000E+00   1.96264E-09   1.33453E-10   2.62382E-13   9.31164E-14   1.15706E-13   5.57591E-13   4.24044E-14   5.92460E-14   3.11825E-13   1.52482E-13   6.12340E-25   1.15729E-24   1.66574E-23   2.09943E-25   5.92575E-25   7.69179E-24   9.97119E-24   4.27612E-20   5.25737E-21   2.28771E-23   1.90884E-28   7.90923E-20   6.20459E-28   5.09592E-22
 4.86400E+00   2.01062E-09   1.39171E-10   2.85412E-13   9.23961E-14   1.15011E-13   5.53777E-13   4.20152E-14   5.88382E-14   3.09308E-13   1.59824E-13   6.12547E-25   1.16098E-24   1.66861E-23   2.09586E-25   5.93941E-25   7.69076E-24   1.04513E-23   4.38068E-20   5.48260E-21   2.48851E-23   1.91521E-28   8.01158E-20   6.19216E-28   5.37955E-22
 4.86800E+00   2.05940E-09   1.45084E-10   3.10235E-13   9.16807E-14   1.14321E-13   5.49986E-13   4.16292E-14   5.84332E-14   3.06809E-13   1.67429E-13   6.12747E-25   1.16469E-24   1.67147E-23   2.09227E-25   5.95310E-25   7.68966E-24   1.09486E-23   4.48693E-20   5.71556E-21   2.70494E-23   1.92146E-28   8.11409E-20   6.17962E-28   5.67582E-22
 4.87200E+00   2.10895E-09   1.51199E-10   3.36970E-13   9.09702E-14   1.13634E-13   5.46219E-13   4.12464E-14   5.80309E-14   3.04329E-13   1.75300E-13   6.12939E-25   1.16840E-24   1.67433E-23   2.08867E-25   5.96682E-25   7.68848E-24   1.14633E-23   4.59491E-20   5.95644E-21   2.93804E-23   1.92760E-28   8.21676E-20   6.16699E-28   5.98511E-22
 4.87600E+00   2.15930E-09   1.57519E-10   3.65745E-13   9.02646E-14   1.12952E-13   5.42475E-13   4.08668E-14   5.76314E-14   3.01866E-13   1.83442E-13   6.13126E-25   1.17213E-24   1.67718E-23   2.08505E-25   5.98058E-25   7.68723E-24   1.19957E-23   4.70460E-20   6.20542E-21   3.18893E-23   1.93363E-28   8.31956E-20   6.15425E-28   6.30782E-22
 4.88000E+00   2.21044E-09   1.64050E-10   3.96692E-13   8.95638E-14   1.12273E-13   5.38754E-13   4.04904E-14   5.72347E-14   2.99421E-13   1.91860E-13   6.13305E-25   1.17587E-24   1.68002E-23   2.08141E-25   5.99436E-25   7.68590E-24   1.25462E-23   4.81603E-20   6.46270E-21   3.45876E-23   1.93955E-28   8.42248E-20   6.14142E-28   6.64434E-22
 4.88400E+00   2.26238E-09   1.70796E-10   4.29952E-13   8.88678E-14   1.11599E-13   5.35056E-13   4.01172E-14   5.68407E-14   2.96993E-13   2.00558E-13   6.13478E-25   1.17963E-24   1.68285E-23   2.07775E-25   6.00818E-25   7.68451E-24   1.31150E-23   4.92919E-20   6.72847E-21   3.74876E-23   1.94535E-28   8.52549E-20   6.12849E-28   6.99507E-22
 4.88800E+00   2.31512E-09   1.77763E-10   4.65674E-13   8.81766E-14   1.10929E-13   5.31380E-13   3.97470E-14   5.64494E-14   2.94584E-13   2.09541E-13   6.13643E-25   1.18339E-24   1.68568E-23   2.07408E-25   6.02203E-25   7.68303E-24   1.37025E-23   5.04409E-20   7.00293E-21   4.06021E-23   1.95104E-28   8.62859E-20   6.11547E-28   7.36041E-22
 4.89200E+00   2.36866E-09   1.84955E-10   5.04011E-13   8.74901E-14   1.10263E-13   5.27728E-13   3.93800E-14   5.60608E-14   2.92192E-13   2.18813E-13   6.13802E-25   1.18717E-24   1.68849E-23   2.07040E-25   6.03591E-25   7.68148E-24   1.43088E-23   5.16074E-20   7.28626E-21   4.39448E-23   1.95662E-28   8.73176E-20   6.10235E-28   7.74076E-22
 4.89600E+00   2.42300E-09   1.92378E-10   5.45128E-13   8.68084E-14   1.09601E-13   5.24097E-13   3.90161E-14   5.56749E-14   2.89817E-13   2.28378E-13   6.13954E-25   1.19096E-24   1.69130E-23   2.06669E-25   6.04983E-25   7.67986E-24   1.49342E-23   5.27915E-20   7.57867E-21   4.75298E-23   1.96209E-28   8.83497E-20   6.08914E-28   8.13654E-22
 4.90000E+00   2.47816E-09   2.00036E-10   5.89195E-13   8.61313E-14   1.08942E-13   5.20489E-13   3.86552E-14   5.52916E-14   2.87460E-13   2.38239E-13   6.14099E-25   1.19476E-24   1.69410E-23   2.06297E-25   6.06377E-25   7.67816E-24   1.55791E-23   5.39932E-20   7.88036E-21   5.13720E-23   1.96744E-28   8.93822E-20   6.07585E-28   8.54814E-22
 4.90400E+00   2.53412E-09   2.07934E-10   6.36393E-13   8.54589E-14   1.08288E-13   5.16904E-13   3.82974E-14   5.49110E-14   2.85120E-13   2.48400E-13   6.14237E-25   1.19857E-24   1.69690E-23   2.05924E-25   6.07775E-25   7.67639E-24   1.62435E-23   5.52126E-20   8.19152E-21   5.54872E-23   1.97268E-28   9.04148E-20   6.06246E-28   8.97597E-22
 4.90800E+00   2.59090E-09   2.16078E-10   6.86909E-13   8.47912E-14   1.07638E-13   5.13340E-13   3.79426E-14   5.45330E-14   2.82796E-13   2.58866E-13   6.14368E-25   1.20240E-24   1.69968E-23   2.05549E-25   6.09176E-25   7.67454E-24   1.69279E-23   5.64496E-20   8.51235E-21   5.98917E-23   1.97781E-28   9.14475E-20   6.04899E-28   9.42044E-22
 4.91200E+00   2.64850E-09   2.24473E-10   7.40941E-13   8.41280E-14   1.06991E-13   5.09798E-13   3.75908E-14   5.41576E-14   2.80490E-13   2.69638E-13   6.14493E-25   1.20624E-24   1.70246E-23   2.05172E-25   6.10581E-25   7.67262E-24   1.76323E-23   5.77045E-20   8.84307E-21   6.46028E-23   1.98283E-28   9.24799E-20   6.03543E-28   9.88196E-22
 4.91600E+00   2.70691E-09   2.33124E-10   7.98696E-13   8.34694E-14   1.06349E-13   5.06279E-13   3.72419E-14   5.37848E-14   2.78201E-13   2.80721E-13   6.14610E-25   1.21009E-24   1.70522E-23   2.04794E-25   6.11988E-25   7.67063E-24   1.83571E-23   5.89772E-20   9.18386E-21   6.96385E-23   1.98773E-28   9.35120E-20   6.02179E-28   1.03609E-21
 4.92000E+00   2.76614E-09   2.42036E-10   8.60390E-13   8.28154E-14   1.05710E-13   5.02781E-13   3.68960E-14   5.34145E-14   2.75929E-13   2.92117E-13   6.14720E-25   1.21395E-24   1.70798E-23   2.04414E-25   6.13399E-25   7.66856E-24   1.91023E-23   6.02677E-20   9.53495E-21   7.50175E-23   1.99252E-28   9.45437E-20   6.00807E-28   1.08578E-21
 4.92400E+00   2.82620E-09   2.51214E-10   9.26249E-13   8.21659E-14   1.05075E-13   4.99304E-13   3.65530E-14   5.30468E-14   2.73673E-13   3.03828E-13   6.14823E-25   1.21782E-24   1.71073E-23   2.04033E-25   6.14813E-25   7.66641E-24   1.98681E-23   6.15761E-20   9.89652E-21   8.07597E-23   1.99720E-28   9.55746E-20   5.99426E-28   1.13729E-21
 4.92800E+00   2.88707E-09   2.60664E-10   9.96508E-13   8.15209E-14   1.04444E-13   4.95850E-13   3.62130E-14   5.26816E-14   2.71433E-13   3.15859E-13   6.14919E-25   1.22171E-24   1.71348E-23   2.03650E-25   6.16230E-25   7.66419E-24   2.06548E-23   6.29024E-20   1.02688E-20   8.68856E-23   2.00177E-28   9.66048E-20   5.98038E-28   1.19067E-21
 4.93200E+00   2.94877E-09   2.70391E-10   1.07141E-12   8.08804E-14   1.03817E-13   4.92416E-13   3.58758E-14   5.23190E-14   2.69211E-13   3.28210E-13   6.15008E-25   1.22561E-24   1.71621E-23   2.03265E-25   6.17651E-25   7.66189E-24   2.14625E-23   6.42467E-20   1.06520E-20   9.34167E-23   2.00623E-28   9.76339E-20   5.96641E-28   1.24595E-21
 4.93600E+00   3.01130E-09   2.80399E-10   1.15122E-12   8.02443E-14   1.03194E-13   4.89004E-13   3.55415E-14   5.19588E-14   2.67004E-13   3.40883E-13   6.15090E-25   1.22952E-24   1.71893E-23   2.02880E-25   6.19075E-25   7.65952E-24   2.22913E-23   6.56090E-20   1.10463E-20   1.00375E-22   2.01058E-28   9.86619E-20   5.95237E-28   1.30319E-21
 4.94000E+00   3.07465E-09   2.90696E-10   1.23621E-12   7.96126E-14   1.02574E-13   4.85613E-13   3.52100E-14   5.16011E-14   2.64814E-13   3.53882E-13   6.15165E-25   1.23345E-24   1.72165E-23   2.02492E-25   6.20502E-25   7.65708E-24   2.31412E-23   6.69893E-20   1.14519E-20   1.07785E-22   2.01481E-28   9.96886E-20   5.93826E-28   1.36241E-21
 4.94400E+00   3.13883E-09   3.01285E-10   1.32664E-12   7.89853E-14   1.01958E-13   4.82243E-13   3.48813E-14   5.12459E-14   2.62640E-13   3.67206E-13   6.15233E-25   1.23738E-24   1.72435E-23   2.02103E-25   6.21932E-25   7.65456E-24   2.40126E-23   6.83876E-20   1.18691E-20   1.15670E-22   2.01894E-28   1.00714E-19   5.92407E-28   1.42366E-21
 4.94800E+00   3.20384E-09   3.12172E-10   1.42281E-12   7.83624E-14   1.01346E-13   4.78894E-13   3.45554E-14   5.08931E-14   2.60481E-13   3.80858E-13   6.15294E-25   1.24133E-24   1.72705E-23   2.01713E-25   6.23366E-25   7.65196E-24   2.49053E-23   6.98040E-20   1.22980E-20   1.24055E-22   2.02296E-28   1.01738E-19   5.90981E-28   1.48697E-21
 4.95200E+00   3.26967E-09   3.23363E-10   1.52503E-12   7.77438E-14   1.00737E-13   4.75565E-13   3.42323E-14   5.05428E-14   2.58339E-13   3.94839E-13   6.15347E-25   1.24530E-24   1.72974E-23   2.01321E-25   6.24803E-25   7.64929E-24   2.58195E-23   7.12384E-20   1.27388E-20   1.32968E-22   2.02686E-28   1.02759E-19   5.89548E-28   1.55239E-21
 4.95600E+00   3.33634E-09   3.34863E-10   1.63361E-12   7.71295E-14   1.00132E-13   4.72258E-13   3.39120E-14   5.01949E-14   2.56213E-13   4.09149E-13   6.15394E-25   1.24927E-24   1.73242E-23   2.00927E-25   6.26243E-25   7.64655E-24   2.67553E-23   7.26909E-20   1.31919E-20   1.42435E-22   2.03066E-28   1.03779E-19   5.88107E-28   1.61995E-21
 4.96000E+00   3.40383E-09   3.46677E-10   1.74887E-12   7.65196E-14   9.95307E-14   4.68971E-13   3.35944E-14   4.98493E-14   2.54102E-13   4.23789E-13   6.15433E-25   1.25326E-24   1.73508E-23   2.00533E-25   6.27687E-25   7.64373E-24   2.77126E-23   7.41614E-20   1.36573E-20   1.52484E-22   2.03434E-28   1.04797E-19   5.86660E-28   1.68969E-21
 4.96400E+00   3.47216E-09   3.58811E-10   1.87116E-12   7.59138E-14   9.89330E-14   4.65704E-13   3.32795E-14   4.95062E-14   2.52007E-13   4.38759E-13   6.15465E-25   1.25726E-24   1.73774E-23   2.00136E-25   6.29134E-25   7.64083E-24   2.86916E-23   7.56500E-20   1.41353E-20   1.63147E-22   2.03792E-28   1.05813E-19   5.85206E-28   1.76165E-21
